ID,AGE,VEHICLE_YEAR,GENDER,RACE,EDUCATION,INCOME,CREDIT_SCORE,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,OUTCOME
577300,40-64,after 2015,female,majority,university,upper class,0.6876975534249411,9000.0,0,0.0
937825,40-64,before 2015,female,majority,university,upper class,0.6694023811378864,10000.0,0,1.0
849886,16-25,before 2015,female,majority,high school,poverty,,,0,1.0
888074,40-64,after 2015,female,majority,high school,upper class,0.621404881258166,8000.0,4,0.0
500464,65+,after 2015,female,majority,university,upper class,0.5533812550894135,,2,0.0
89787,16-25,before 2015,female,majority,none,poverty,0.3543835237013797,13000.0,0,1.0
122014,40-64,before 2015,female,majority,university,middle class,0.3459138353587543,14000.0,1,0.0
963384,16-25,before 2015,male,majority,high school,poverty,0.0608666163116088,12000.0,0,1.0
18002,16-25,before 2015,male,minority,none,poverty,0.4125268753132208,16000.0,0,1.0
834819,65+,before 2015,female,majority,university,upper class,0.5866381174007745,,1,0.0
195436,40-64,before 2015,female,majority,none,middle class,0.5184003943552707,12000.0,0,0.0
666153,26-39,before 2015,female,majority,none,working class,0.5383930458191597,12000.0,0,0.0
287539,40-64,before 2015,male,majority,university,middle class,0.7001759547090198,8000.0,2,0.0
585988,26-39,before 2015,male,majority,university,upper class,0.5410847412243212,14000.0,0,1.0
703726,16-25,after 2015,male,minority,none,poverty,0.21872019835535,15000.0,0,1.0
899283,26-39,before 2015,male,majority,university,upper class,0.6949487338611865,9000.0,1,0.0
64000,26-39,before 2015,male,majority,high school,working class,0.3966075387693641,10000.0,4,0.0
8982,65+,before 2015,male,majority,university,upper class,0.5645675373227422,12000.0,2,0.0
708569,40-64,before 2015,male,majority,university,upper class,0.478804710369568,9000.0,0,0.0
148210,40-64,after 2015,female,majority,university,middle class,0.8370332348694886,11000.0,0,0.0
889181,40-64,before 2015,female,majority,university,upper class,0.5171903559665946,9000.0,2,0.0
391401,65+,after 2015,female,majority,high school,upper class,0.4385062570849869,8000.0,0,0.0
398376,26-39,before 2015,male,majority,none,middle class,0.417634288834272,10000.0,0,0.0
39537,16-25,before 2015,male,majority,university,upper class,0.660212050784453,14000.0,0,1.0
859028,65+,before 2015,male,majority,high school,upper class,0.5930830824927896,8000.0,5,0.0
365164,65+,after 2015,male,majority,university,upper class,0.6467573927310968,11000.0,0,0.0
512493,40-64,before 2015,female,majority,high school,middle class,0.5535601281630852,12000.0,0,0.0
436666,26-39,after 2015,male,majority,none,poverty,0.4394514155216835,14000.0,0,1.0
710376,26-39,before 2015,male,majority,university,upper class,,15000.0,0,1.0
213606,40-64,after 2015,male,majority,high school,upper class,,13000.0,2,0.0
216246,65+,before 2015,male,majority,high school,upper class,0.6346912841631321,11000.0,7,0.0
950153,26-39,before 2015,male,majority,university,middle class,0.5488353569488432,18000.0,1,0.0
932228,16-25,before 2015,female,majority,high school,middle class,0.4121428969073713,17000.0,0,1.0
806138,26-39,before 2015,male,majority,university,upper class,0.6758723453150435,13000.0,0,1.0
906049,65+,before 2015,male,majority,university,upper class,0.6438163735226072,5000.0,6,0.0
75657,26-39,before 2015,female,minority,high school,upper class,,6000.0,1,0.0
163769,40-64,before 2015,female,majority,high school,working class,0.4242643876306988,9000.0,1,1.0
360342,16-25,before 2015,female,majority,high school,poverty,0.2469181726215315,12000.0,0,1.0
112647,40-64,after 2015,female,majority,high school,middle class,,15000.0,0,0.0
999261,65+,before 2015,female,majority,university,upper class,,12000.0,0,0.0
734863,65+,after 2015,female,majority,high school,upper class,0.6138910760024067,,2,0.0
569125,26-39,before 2015,male,majority,none,working class,0.4549298945653736,11000.0,0,1.0
703833,16-25,before 2015,male,majority,high school,poverty,0.3758859383803031,,0,1.0
352678,16-25,before 2015,male,majority,university,middle class,0.4782850721464217,15000.0,0,0.0
712307,40-64,before 2015,male,majority,university,upper class,0.5370148267220706,4000.0,13,0.0
652810,16-25,before 2015,male,majority,high school,middle class,0.3820569054258049,17000.0,0,1.0
119550,40-64,before 2015,female,majority,high school,middle class,0.3802025577639479,11000.0,3,0.0
44307,16-25,after 2015,male,majority,university,middle class,0.6057513265918287,8000.0,0,0.0
485859,65+,before 2015,male,minority,high school,upper class,0.7123218578450321,13000.0,3,0.0
34995,40-64,before 2015,female,majority,high school,upper class,0.6727438741294436,15000.0,1,0.0
255073,40-64,after 2015,female,majority,university,upper class,0.4822812248557766,11000.0,0,0.0
626989,16-25,after 2015,male,majority,high school,working class,0.3791073032178336,12000.0,0,1.0
382582,26-39,before 2015,male,majority,high school,upper class,0.7806924095404089,14000.0,0,1.0
31928,40-64,after 2015,male,majority,high school,upper class,0.7612274339265259,12000.0,10,0.0
15689,40-64,after 2015,female,minority,high school,upper class,0.6731139341682015,7000.0,1,0.0
540695,40-64,before 2015,male,majority,university,upper class,0.6752004195481843,12000.0,5,0.0
245710,16-25,before 2015,female,majority,high school,poverty,0.6503507350622071,13000.0,0,1.0
24167,40-64,before 2015,female,majority,high school,upper class,0.7099480194463043,10000.0,0,0.0
9204,26-39,before 2015,female,majority,university,upper class,0.7454201673636555,13000.0,0,0.0
994719,40-64,before 2015,female,majority,high school,working class,0.4690905208181935,3000.0,4,0.0
272076,40-64,before 2015,female,minority,university,upper class,0.6644962988533755,11000.0,1,0.0
582900,65+,after 2015,female,majority,high school,middle class,0.4633068402079281,7000.0,2,0.0
777762,16-25,before 2015,female,majority,high school,middle class,0.5216683640376003,,0,1.0
889207,40-64,after 2015,female,majority,high school,upper class,0.6125447655033714,9000.0,3,0.0
489132,40-64,after 2015,male,majority,high school,upper class,0.5290549281347546,8000.0,2,0.0
996641,40-64,before 2015,female,majority,university,upper class,0.4880032225572524,10000.0,2,0.0
804980,65+,before 2015,female,majority,high school,upper class,0.6038175577620729,8000.0,5,0.0
682200,16-25,before 2015,male,majority,university,working class,0.4522130268699688,18000.0,0,1.0
680896,26-39,after 2015,male,majority,university,middle class,0.4252055414180356,7000.0,4,0.0
405973,16-25,after 2015,male,majority,university,middle class,0.6128769381454237,,0,1.0
248899,26-39,before 2015,female,minority,university,middle class,0.5975154414339057,14000.0,0,0.0
470135,16-25,before 2015,female,majority,university,working class,0.3147603326369699,13000.0,0,1.0
179574,26-39,before 2015,male,minority,high school,poverty,0.4502587002597605,15000.0,0,1.0
870637,65+,after 2015,female,minority,high school,upper class,0.6868348054365346,15000.0,0,0.0
352297,40-64,before 2015,female,majority,high school,middle class,,11000.0,6,0.0
103803,40-64,before 2015,female,majority,university,middle class,0.5487357488819309,6000.0,6,0.0
491993,40-64,after 2015,male,minority,university,working class,,11000.0,1,0.0
142751,26-39,before 2015,male,majority,none,poverty,,14000.0,1,0.0
513509,16-25,before 2015,male,majority,none,poverty,0.2597680122744796,12000.0,0,1.0
221933,65+,before 2015,female,majority,high school,middle class,0.4401670910148754,15000.0,4,0.0
300334,65+,after 2015,female,majority,university,upper class,0.7149891993960711,8000.0,9,0.0
527389,65+,after 2015,male,majority,university,middle class,0.5353479404009623,14000.0,7,0.0
601420,40-64,before 2015,male,majority,high school,upper class,0.4683824152098721,11000.0,1,0.0
966027,65+,before 2015,male,majority,university,upper class,0.5076387987412974,9000.0,1,0.0
206507,65+,before 2015,female,majority,university,upper class,0.7501966025444267,11000.0,7,0.0
785581,40-64,before 2015,male,majority,high school,upper class,0.6927493545480369,,0,0.0
541387,65+,after 2015,male,majority,high school,upper class,0.5527414519128124,11000.0,0,0.0
197630,40-64,after 2015,male,majority,none,upper class,0.7284303462206944,13000.0,3,0.0
952556,40-64,before 2015,male,majority,university,middle class,0.6407637923865829,13000.0,2,0.0
526784,26-39,after 2015,female,majority,university,upper class,0.4897946292904909,10000.0,0,0.0
78280,26-39,before 2015,male,majority,university,middle class,0.3973993818926896,,1,0.0
832997,16-25,before 2015,female,majority,none,poverty,0.4455964170637228,16000.0,0,1.0
12632,65+,before 2015,male,majority,university,upper class,0.6221249967775025,7000.0,4,0.0
666832,26-39,before 2015,male,majority,high school,middle class,0.486139420446418,7000.0,1,1.0
512536,40-64,before 2015,male,minority,university,upper class,0.6316504723118117,10000.0,0,1.0
480051,16-25,after 2015,male,majority,high school,middle class,,11000.0,0,0.0
816205,16-25,before 2015,male,majority,none,poverty,0.3119316929779445,10000.0,0,1.0
756198,40-64,after 2015,male,majority,university,upper class,0.7083899009884265,7000.0,10,0.0
713605,16-25,before 2015,male,majority,university,middle class,0.4876127080154093,17000.0,0,1.0
967598,40-64,before 2015,female,majority,none,poverty,0.4010924768506552,15000.0,0,0.0
647692,65+,before 2015,male,majority,none,middle class,0.4093871699095789,14000.0,6,0.0
440681,40-64,after 2015,female,majority,none,middle class,,11000.0,2,0.0
11860,40-64,before 2015,female,majority,high school,middle class,0.4873775188543629,9000.0,3,0.0
480618,40-64,before 2015,female,majority,high school,middle class,0.5566161573304335,12000.0,1,0.0
928169,40-64,before 2015,female,majority,high school,upper class,0.6441043784151556,15000.0,1,0.0
293902,26-39,before 2015,male,majority,high school,poverty,,14000.0,0,1.0
485483,16-25,before 2015,male,majority,none,poverty,0.1871101619206013,13000.0,0,1.0
547112,65+,before 2015,female,majority,university,upper class,0.7186881369000703,,6,0.0
865043,40-64,before 2015,female,majority,university,middle class,0.3724057566439613,12000.0,1,0.0
89663,16-25,before 2015,male,majority,high school,working class,0.47813982139298,14000.0,0,1.0
688496,16-25,before 2015,male,majority,university,working class,0.4279793547975768,14000.0,0,1.0
416761,26-39,after 2015,male,majority,university,upper class,0.5604666642181956,12000.0,0,0.0
120097,16-25,before 2015,female,majority,high school,middle class,0.6272576469286919,11000.0,0,1.0
150067,26-39,before 2015,female,majority,university,middle class,0.4487564566859073,10000.0,1,0.0
228938,26-39,before 2015,male,majority,university,upper class,0.6104363791572813,12000.0,0,1.0
507475,40-64,before 2015,male,majority,university,upper class,0.6711793098202495,13000.0,1,0.0
62946,26-39,before 2015,male,majority,high school,middle class,0.4059780291605985,13000.0,1,0.0
583719,16-25,before 2015,female,majority,none,poverty,0.4535993450076283,,0,0.0
393344,40-64,before 2015,male,majority,none,poverty,0.4449921214724386,14000.0,0,1.0
458811,16-25,after 2015,male,minority,university,working class,0.318362716762062,12000.0,0,0.0
278061,40-64,before 2015,male,minority,high school,middle class,0.5018947292470292,,2,1.0
836689,40-64,before 2015,female,majority,university,upper class,0.5996717553393089,,0,1.0
556436,26-39,before 2015,male,majority,university,poverty,0.3475484877058563,13000.0,2,0.0
983619,40-64,before 2015,male,majority,high school,upper class,0.6698449508438887,17000.0,2,1.0
516920,65+,before 2015,male,minority,university,upper class,0.5266055787819602,8000.0,15,0.0
746953,26-39,after 2015,female,majority,university,upper class,0.6450397790890472,16000.0,0,0.0
651110,65+,before 2015,male,majority,high school,upper class,0.5284332823896081,18000.0,0,1.0
376517,16-25,before 2015,female,majority,high school,working class,,9000.0,0,0.0
927970,40-64,before 2015,male,minority,high school,upper class,0.6372144148775452,12000.0,0,0.0
71714,26-39,before 2015,male,majority,university,upper class,0.5782449712652297,14000.0,1,0.0
614360,65+,before 2015,male,majority,high school,middle class,0.6880561124516055,13000.0,3,0.0
218828,26-39,before 2015,female,majority,high school,working class,,10000.0,0,0.0
910378,26-39,before 2015,male,majority,university,upper class,0.5629828267215552,10000.0,2,0.0
551216,65+,before 2015,female,majority,high school,upper class,0.6742701602109986,9000.0,0,0.0
24512,26-39,before 2015,male,minority,high school,working class,0.5604130114765153,12000.0,1,0.0
554546,40-64,after 2015,female,majority,none,middle class,0.5890776391117998,,3,0.0
864083,65+,before 2015,male,majority,high school,upper class,0.7731601636776191,8000.0,10,0.0
823356,16-25,before 2015,male,majority,university,working class,0.3031678648046433,13000.0,0,1.0
451000,40-64,before 2015,female,majority,university,upper class,0.6018766889416584,11000.0,2,0.0
694915,65+,before 2015,female,minority,university,upper class,0.8001186923709971,12000.0,4,0.0
400682,26-39,after 2015,male,majority,high school,upper class,0.6960490569708759,,3,0.0
238041,40-64,after 2015,female,majority,university,upper class,0.4300614131323766,15000.0,2,0.0
546701,65+,before 2015,female,majority,university,upper class,0.6070169038473983,11000.0,0,0.0
875174,40-64,before 2015,female,majority,high school,upper class,0.5564760604506076,13000.0,1,0.0
110081,40-64,after 2015,male,minority,high school,upper class,,,2,0.0
535501,16-25,before 2015,female,majority,high school,working class,0.4113308210947536,9000.0,0,1.0
704291,40-64,before 2015,female,majority,university,middle class,0.5090772453787626,10000.0,0,0.0
977100,40-64,after 2015,male,majority,university,middle class,0.5460212676387369,10000.0,1,1.0
802774,65+,before 2015,female,minority,university,upper class,0.7455090188134991,10000.0,0,0.0
79192,65+,after 2015,female,majority,university,upper class,,6000.0,10,0.0
877457,26-39,before 2015,male,majority,university,upper class,0.4203287516078414,6000.0,2,0.0
619509,16-25,after 2015,female,majority,high school,upper class,0.6309877833728277,12000.0,0,1.0
629867,26-39,after 2015,female,majority,university,upper class,0.5928095914482554,7000.0,3,0.0
519961,40-64,before 2015,male,majority,university,upper class,0.5659763747070949,10000.0,3,0.0
706056,65+,before 2015,female,minority,none,middle class,0.4495356021038702,8000.0,0,0.0
932232,40-64,after 2015,female,majority,university,upper class,0.7582161504203389,11000.0,2,0.0
576420,40-64,before 2015,female,majority,university,middle class,0.5761628452185223,8000.0,0,0.0
355326,65+,after 2015,female,majority,high school,upper class,0.7172783650284594,13000.0,2,0.0
125877,40-64,before 2015,female,majority,university,upper class,0.6965068063635781,15000.0,1,0.0
